id,name,type,subtype,district,neighbourhood,latitude,longitude,etymology_type,etymology_summary,named_after,named_after_wikidata,person_gender,person_birth_year,person_death_year,person_profession,person_nationality,naming_date,previous_names,source,confidence,line,opening_year,operator,etymology_summary_es,named_after_es
metro_152,Juan de la Cierva,metro_station,,,,40.3128,-3.7207,person,"Named after Juan de la Cierva y Codorniu (1895-1936), the Spanish civil engineer and aviator from Murcia who invented the autogiro (autogyro), the precursor to the modern helicopter. His C.4 prototype achieved the first successful flight of a stable rotary-wing aircraft in 1923. He died in a KLM plane crash at Croydon Airport, London.",Juan de la Cierva,Q592352,M,1895,1936,engineer; inventor; aviator,Spanish,,,britannica.com;comunidad.madrid; en.wikipedia.org/wiki/Juan_de_la_Cierva; en.wikipedia.org/wiki/Juan_de_la_Cierva_(Madrid_Metro),verified,12,2003,Metro de Madrid,"Toma su nombre de Juan de la Cierva y Codorniu (1895-1936), ingeniero y aviador murciano que inventó el autogiro, precursor directo del helicóptero moderno. Su prototipo C.4 logró en 1923 el primer vuelo exitoso de una aeronave de ala rotatoria estable. Murió en un accidente de un avión de la KLM en el aeropuerto de Croydon, Londres.",Juan de la Cierva
metro_153,Alonso de Mendoza,metro_station,,Getafe,,40.3001349,-3.7370513,person,"Named after Alonso de Mendoza y Núñez de Prado (d. c. 1507), a steward (mayordomo) of Archbishop Alfonso Carrillo de Albornoz who served as mayor of Bonilla de la Sierra. In his 1507 will, he bequeathed nearly all his assets to found the Hospital de San José in Getafe, one of Spain's oldest continuously operating charitable foundations, serving the poor of Getafe, Pinto, and Griñón.",Alonso de Mendoza y Núñez de Prado,,M,,1507,nobleman; philanthropist,Spanish,,,es.wikipedia.org/wiki/Hospitalillo_de_San_Jose; fundacionhospitaldesanjose.es; investigart.com; museo.getafe.es,verified,12,2003,Metro de Madrid,"Lleva el nombre de Alonso de Mendoza y Núñez de Prado (m. c. 1507), mayordomo del arzobispo Alfonso Carrillo de Albornoz y alcalde de Bonilla de la Sierra. En su testamento de 1507 legó la práctica totalidad de sus bienes para fundar el Hospital de San José en Getafe, una de las fundaciones benéficas más antiguas de España en funcionamiento continuo, al servicio de los pobres de Getafe, Pinto y Griñón.",Alonso de Mendoza y Núñez de Prado
metro_154,Hospital Severo Ochoa,metro_station,,,,40.3217764,-3.7678287,person,"Named after the Hospital Universitario Severo Ochoa in Leganés, which is itself named after Severo Ochoa de Albornoz (1905-1993), the Asturian biochemist who won the 1959 Nobel Prize in Physiology or Medicine for discovering the enzymes involved in RNA synthesis. The hospital's construction began in 1981, opened partially in 1987, and was officially inaugurated in 1988 with Severo Ochoa himself attending.",Severo Ochoa,Q233957,M,1905,1993,biochemist; Nobel laureate,Spanish,,,en.wikipedia.org/wiki/Severo_Ochoa; es.wikipedia.org/wiki/Estacion_de_Hospital_Severo_Ochoa; es.wikipedia.org/wiki/Hospital_Universitario_Severo_Ochoa; nationalgeographic.com.es; nobelprize.org,verified,12,2003,Metro de Madrid,"Debe su nombre al Hospital Universitario Severo Ochoa de Leganés, que a su vez honra a Severo Ochoa de Albornoz (1905-1993), el bioquímico asturiano que obtuvo el Premio Nobel de Fisiología o Medicina en 1959 por descubrir las enzimas implicadas en la síntesis del ARN. La construcción del hospital comenzó en 1981; abrió parcialmente en 1987 y fue inaugurado oficialmente en 1988, con la presencia del propio Severo Ochoa.",Severo Ochoa
metro_155,Reyes Católicos,metro_station,,,,40.550908,-3.624055,person,"Named after the Reyes Católicos (Catholic Monarchs): Queen Isabella I of Castile (1451-1504) and King Ferdinand II of Aragón (1452-1516), whose marriage unified the crowns of Castile and Aragón. The station is in San Sebastián de los Reyes, a town the monarchs themselves founded: on 2 May 1492, they signed a Royal Decree ordering the Council of Madrid to establish a settlement for thirty-two families fleeing feudal abuses in neighbouring Alcobendas. The refugees had gathered near a hermitage of San Sebastián on royal-domain land, deliberately choosing Crown territory over seigneurial control. That same year the monarchs completed the Reconquista and dispatched Columbus westward.",Reyes Católicos (Isabella I and Ferdinand II),Q186851,,1451,,monarchs,Spanish,,,en.wikipedia.org/wiki/Reyes_Católicos; es.wikipedia.org,verified,10,2007,Metro de Madrid,"Toma su nombre de los Reyes Católicos: la reina Isabel I de Castilla (1451-1504) y el rey Fernando II de Aragón (1452-1516), cuyo matrimonio unificó las coronas de Castilla y Aragón. La estación se encuentra en San Sebastián de los Reyes, municipio que los propios monarcas fundaron: el 2 de mayo de 1492 firmaron una Real Cédula ordenando al Concejo de Madrid establecer un asentamiento para treinta y dos familias que huían de abusos señoriales en la vecina Alcobendas. Los refugiados se habían reunido junto a una ermita de San Sebastián en tierra de realengo, eligiendo deliberadamente territorio de la Corona frente al dominio señorial. Ese mismo año los monarcas completaron la Reconquista y enviaron a Colón hacia el oeste.",Reyes Católicos (Isabel I y Fernando II)
metro_156,Manuel de Falla,metro_station,,,,40.550222,-3.646967,person,"Named after Manuel de Falla (1876-1946), one of Spain's greatest classical composers. His ballet 'El Sombrero de Tres Picos' (1919), with sets and costumes by Picasso and choreography for Diaghilev's Ballets Russes, became a worldwide sensation at its London premiere. Other masterworks include 'El Amor Brujo' (1915) and 'Noches en los Jardines de España' (1916). A painful eye disease, recurrent acute iridocyclitis, progressively impaired his vision and shaped his reclusive later years. After the Civil War he refused Franco's pension, left for Argentina in 1939, and died in Alta Gracia in 1946 leaving his vast cantata 'Atlantida' unfinished.",Manuel de Falla,Q193283,M,1876,1946,composer,Spanish,,,en.wikipedia.org/wiki/Manuel_de_Falla; es.wikipedia.org,verified,10,2007,Metro de Madrid,"Lleva el nombre de Manuel de Falla (1876-1946), uno de los más grandes compositores de la música clásica española. Su ballet El sombrero de tres picos (1919), con escenografía y vestuario de Picasso y coreografía para los Ballets Rusos de Diaghilev, causó sensación mundial en su estreno londinense. Otras obras maestras incluyen El amor brujo (1915) y Noches en los jardines de España (1916). Una dolorosa enfermedad ocular, una iridociclitis aguda recurrente, fue mermando progresivamente su visión y moldeó el carácter reclusivo de sus últimos años. Tras la Guerra Civil, rechazó la pensión que le ofreció Franco, partió hacia Argentina en 1939 y murió en Alta Gracia en 1946, dejando inacabada su monumental cantata Atlántida.",Manuel de Falla
metro_157,Marqués de la Valdavia,metro_station,,,,40.540456,-3.638051,person,"Named after the Plaza Duque de Pastrana. The Marquesado de la Valdavia was created 13 June 1879 by Alfonso XII. First holder: Josefa Lamadrid Cosio. The II Marqués, Mariano Osorio de Lamadrid (1851-1898), was deputy for Saldana and senator. The III Marqués was President of Madrid's Provincial Delegation (1947-1965). Title derives from the Valdavia river valley in Palencia.",Marqués de la Valdavia,,M,1851,1898,politician; senator,Spanish,,,es.wikipedia.org/wiki/Marquesado_de_la_Valdavia; historiadelascallesdealcobendas.blogspot.com/2009/04/calle-del-marques-de-la-valdavia.html; comunidad.madrid/archivos (fondo Marqueses de la Valdavia); dbe.rah.es,verified,10,2007,Metro de Madrid,"Debe su nombre a la Plaza del Duque de Pastrana. El Marquesado de la Valdavia fue creado el 13 de junio de 1879 por Alfonso XII. Su primera titular fue Josefa Lamadrid Cosío. El II Marqués, Mariano Osorio de Lamadrid (1851-1898), fue diputado por Saldaña y senador. El III Marqués presidió la Diputación Provincial de Madrid (1947-1965). El título procede del valle del río Valdavia, en Palencia.",Marqués de la Valdavia
metro_158,Avenida de la Paz,metro_station,,Ciudad Lineal,,40.4533,-3.6625,historical,"Named after the Avenida de la Paz, the eastern section of the M-30 ring road built along the former Abroñigal stream bed. The avenue was inaugurated in 1974 and named in allusion to peace, likely referencing the post-Civil War era. Officially denominated in 1991.",Avenida de la Paz (M-30 eastern section),,,,,,,1991,,es.wikipedia.org/wiki/Estacion_de_Avenida_de_la_Paz; caminandopormadrid.com/madrid-una-avenida-para-la-paz; madridmobilite.com/2015/06/20/la-m-30-una-autopista-con-historia-parte-iii; mc30.es/historia,verified,4,1979,Metro de Madrid,"Toma su nombre de la Avenida de la Paz, el tramo oriental de la M-30 construido sobre el antiguo cauce del Arroyo Abroñigal. La avenida fue inaugurada en 1974 y bautizada en alusión a la paz, probablemente en referencia al período posterior a la Guerra Civil. Recibió su denominación oficial en 1991.",Avenida de la Paz (tramo este de la M-30)
metro_177,San Lorenzo,metro_station,,Hortaleza,Piovera,40.474562,-3.639611,religious,"Named after the Barrio de San Lorenzo and its parish. San Lorenzo (Saint Lawrence of Rome, c. 225-258) was born in Huesca, Spain, and served as one of the seven deacons of Rome under Pope Sixtus II. When Emperor Valerian demanded the Church's treasures, Lawrence presented the poor and sick, declaring them 'the true treasures of the Church'. Martyred on a gridiron, he reportedly told his executioners 'Turn me over, I am done on this side'. He is patron saint of cooks, librarians, and firefighters, and third patron of Rome. His feast day, 10 August, gives its name to San Lorenzo de El Escorial.",San Lorenzo,Q17590,M,225,258,deacon; saint,Roman,,,es.wikipedia.org/wiki/Estacion_de_San_Lorenzo;comunidad.madrid,verified,4,1979,Metro de Madrid,"Toma su nombre del Barrio de San Lorenzo y de su parroquia. San Lorenzo de Roma (h. 225-258) nació en Huesca, España, y fue uno de los siete diáconos de Roma bajo el papa Sixto II. Cuando el emperador Valeriano exigió los tesoros de la Iglesia, Lorenzo le presentó a los pobres y enfermos, declarando que eran 'los verdaderos tesoros de la Iglesia'. Martirizado en una parrilla, según la tradición dijo a sus verdugos: 'Dadme la vuelta, que por este lado ya estoy hecho'. Es patrón de cocineros, bibliotecarios y bomberos, y tercer patrono de Roma. Su festividad, el 10 de agosto, da nombre a San Lorenzo de El Escorial.",San Lorenzo
metro_160,Parque de Santa María,metro_station,,Hortaleza,Pinar del Rey,40.477126,-3.645699,religious,"Named after the Parque de Santa María neighbourhood in Hortaleza, which takes its name from the Parroquia Santa María del Parque (Parish of Saint Mary of the Park) established in the 1970s. The neighbourhood was built in the 1960s by the developer Construcciones Residenciales y Sociales.",Parque de Santa María (neighbourhood),,,,,,,,,es.wikipedia.org/wiki/Estacion_de_Parque_de_Santa_Maria; periodicohortaleza.org,probable,4,1998,Metro de Madrid,"Debe su nombre al barrio de Parque de Santa María, en Hortaleza, que toma a su vez el nombre de la Parroquia de Santa María del Parque, establecida en los años setenta. El barrio fue construido en la década de 1960 por la promotora Construcciones Residenciales y Sociales.",Parque de Santa María (barrio)
metro_161,Hortaleza,metro_station,,Hortaleza,Pinar del Rey,40.4747,-3.6521,place,"Named after the district of Hortaleza, a former independent village annexed to Madrid in 1950. The name derives from the Latin 'hortus' (garden/orchard), referring to the abundant vegetable gardens historically cultivated in the area, though some theories suggest it derives from 'fortaleza' (fortress).",Hortaleza (district/former village),,,,,,,,,es.wikipedia.org/wiki/Estacion_de_Hortaleza; es.wikipedia.org/wiki/Hortaleza_(municipio),verified,4,2007,Metro de Madrid,"Toma su nombre del distrito de Hortaleza, antiguo pueblo independiente anexionado a Madrid en 1950. El nombre procede del latín hortus ('huerto' o 'jardín'), en referencia a las abundantes huertas que se cultivaron históricamente en la zona, aunque algunas teorías sugieren que deriva de 'fortaleza'.",Hortaleza (distrito/antiguo pueblo)
metro_162,Manoteras,metro_station,,Hortaleza,Apóstol Santiago,40.4768,-3.6628,place,"Named after the area of Manoteras, first documented in 1807 as 'Las Manoteras'. According to philologist Emilio Nieto Ballester, the name derives from Latin 'lumba altaria' (high hills), evolving through 'Lomaotera' to 'La Manotera', describing the elevated terrain between Fuencarral and Hortaleza.",Manoteras (area/neighbourhood),,,,,,,,,Nieto Ballester 'Breve diccionario de toponimos españoles' (1997); historias-matritenses.blogspot.com/2015/02/manoteras-o-el-barrio-de-santiago.html; memoriademanoteras.es; es.wikipedia.org/wiki/Estacion_de_Manoteras,verified,4,2007,Metro de Madrid,"Lleva el nombre de la zona de Manoteras, documentada por primera vez en 1807 como 'Las Manoteras'. Según el filólogo Emilio Nieto Ballester, el nombre procede del latín lumba altaria ('colinas altas'), evolucionando a través de 'Lomaotera' hasta 'La Manotera', y describe el terreno elevado entre Fuencarral y Hortaleza.",Manoteras (area/barrio)
